1401, 1938
1402, 43
1403, 1483
1404, -2651
1405, 1203
1406, 1229
1407, 498
1408, -5476
1409, 978
1410, 25249
1411, 1354
1412, 51010
1413, 436
1414, 36889
1415, -84
1416, 35336
1417, -740
1418, 26083
1419, -1183
1420, 23053
1421, -1685
1422, 15606
1423, -1965
1424, 12482
1425, -2359
1426, 6255
1427, -2581
1428, 3410
1429, -2956
1430, -1620
1431, -3148
1432, -4043
1433, -3238
1434, -7999
1435, -3240
1436, -9774
1437, -3388
1438, -12880
1439, -3281
1440, -13983
1441, -3224
1442, -16126
1443, -3221
1444, -16609
1445, -3084
1446, -17977
1447, -2946
1448, -17929
1449, -2664
1450, -18570
1451, -2501
1452, -17935
1453, -2292
1454, -18043
1455, -2078
1456, -17060
1457, -1869
1458, -16652
1459, -1492
1460, -15247
1461, -1251
1462, -14558
1463, -925
1464, -12913
1465, -589
1466, -11949
1467, -319
1468, -10016
1469, 67
1470, -9148
1471, 251
1472, -6772
1473, 1245
1474, -8813
1475, 2205
1476, -14169
1477, 2364
1478, -16501
1479, 2880
1480, -18089
1481, 2911
1482, -18641
1483, 3143
1484, -18387
1485, 3105
1486, -17294
1487, 3183
1488, -15659
1489, 2996
1490, -13594
1491, 2867
1492, -11072
1493, 2538
1494, -8645
1495, 2222
1496, -5977
1497, 1734
1498, -3473
1499, 1411
1500, -1088
1501, 1007
1502, 766
1503, 591
1504, 2718
1505, 215
1506, 3866
1507, -189
1508, 5159
1509, -518
1510, 5457
1511, -752
1512, 6134
1513, -1067
1514, 5733
1515, -1149
1516, 5761
1517, -1209
1518, 4698
1519, -1313
1520, 4333
1521, -1317
1522, 2909
1523, -1239
1524, 2480
1525, -1024
1526, 763
1527, -1002
1528, 564
1529, -701
1530, -1410
1531, -652
1532, -920
1533, -278
1534, -3462
1535, -496
1536, -796
1537, 1367
1538, -14516
1539, 2637
1540, -24826
1541, 1774
1542, -17101
1543, 1333
1544, -13774
1545, 486
1546, -7077
1547, -146
1548, -2762
1549, -1081
1550, 2726
1551, -1706
1552, 6236
1553, -2374
1554, 10090
1555, -2802
1556, 11997
1557, -2993
1558, 13638
1559, -2986
1560, 13693
1561, -2821
1562, 13290
1563, -2370
1564, 11786
1565, -1782
1566, 9856
1567, -1079
1568, 7455
1569, -230
1570, 4761
1571, 655
1572, 2170
1573, 1535
1574, -436
1575, 2273
1576, -2510
1577, 2954
1578, -4589
1579, 3390
1580, -5639
1581, 3508
1582, -6800
1583, 3498
1584, -6755
1585, 3398
1586, -6958
1587, 2850
1588, -5727
1589, 2368
1590, -5551
1591, 1414
1592, -3313
1593, 823
1594, -3312
1595, -328
1596, -306
1597, -769
1598, -1325
1599, -2202
1600, 3873
1601, 331
1602, -12634
1603, 2896
1604, -26804
1605, 1346
1606, -18305
1607, 885
1608, -15677
1609, -492
1610, -8458
1611, -1287
1612, -4335
1613, -2352
1614, 1779
1615, -3024
1616, 5385
1617, -3716
1618, 9776
1619, -3907
